2025-05-19 16:48:22|4|imer|77|1.89|21.56|Normal weight
2025-05-19 16:49:48|4|imer|77|1.89|21.56|Normal weight
2025-05-19 16:49:58|4|imer|77|1.89|21.56|Normal weight
2025-05-19 16:50:18|4|imer|77|1.89|21.56|Normal weight
2025-05-19 16:53:16|4|imer|77|1.89|21.56|Normal weight
2025-05-19 16:57:05|2|dion|77|1.89|21.56|Normal weight
2025-05-19 16:57:49|2|dion|77|1.89|21.56|Normal weight
2025-05-23 21:40:01|1|Albena|70|170|0|Underweight
2025-05-24 14:29:27|1|Albena|70|170|0|Underweight
